DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-03-09 13:04:44.984,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
19825439,0.9302,-0.0418,-0.0571,0.3603,-0.0758,0.2858,0.2827,0
19825606,0.9312,-0.0432,-0.0577,0.3574,-0.0769,0.3433,-0.0911,0
19825772,0.9318,-0.0442,-0.0579,0.3556,-0.0281,0.1137,-0.3975,0
19825939,0.9318,-0.0452,-0.0571,0.3555,0.0601,0.1796,-0.3499,0
19826106,0.9316,-0.0458,-0.0569,0.3560,0.0046,-0.0829,-0.0155,0
19826272,0.9315,-0.0462,-0.0569,0.3562,0.0205,-0.0974,0.1763,0
19826439,0.9317,-0.0459,-0.0565,0.3558,0.0384,-0.2115,0.0722,0
19826606,0.9320,-0.0449,-0.0563,0.3552,-0.0163,-0.0631,0.0017,0
19826772,0.9324,-0.0432,-0.0568,0.3543,0.0669,-0.2079,-0.2780,0
19826939,0.9335,-0.0404,-0.0579,0.3517,0.0583,-0.0382,-0.3041,0
19827106,0.9341,-0.0384,-0.0584,0.3501,0.0614,0.4477,-0.0060,0
19827272,0.9343,-0.0383,-0.0587,0.3495,0.0225,0.2342,0.1644,0
19827439,0.9346,-0.0391,-0.0590,0.3486,-0.0395,0.0566,0.0727,0
19827606,0.9351,-0.0402,-0.0593,0.3470,-0.0829,-0.2298,-0.2029,0
19827772,0.9361,-0.0405,-0.0597,0.3441,-0.0859,-0.1312,-0.3993,0
19827939,0.9373,-0.0416,-0.0601,0.3409,0.0780,0.1698,-0.1820,0
19828106,0.9381,-0.0428,-0.0601,0.3384,0.0941,-0.0606,0.0715,0
19828272,0.9391,-0.0441,-0.0609,0.3353,-0.0762,-0.1591,0.1764,0
19828439,0.9402,-0.0445,-0.0617,0.3320,-0.0226,-0.1206,0.0086,0
19828606,0.9414,-0.0428,-0.0624,0.3288,0.0227,-0.2002,-0.1859,0
19828772,0.9425,-0.0390,-0.0627,0.3259,0.1975,-0.2582,-0.3075,0
19828939,0.9435,-0.0350,-0.0621,0.3236,0.1874,0.3340,-0.1444,0
19829106,0.9437,-0.0331,-0.0608,0.3234,0.0296,0.6045,0.0513,0
19829272,0.9440,-0.0332,-0.0592,0.3229,0.0339,0.4370,0.0908,0
19829439,0.9441,-0.0342,-0.0586,0.3226,-0.1371,0.1203,-0.0571,0
19829606,0.9441,-0.0355,-0.0585,0.3224,-0.3024,-0.2554,-0.2311,0
19829772,0.9442,-0.0365,-0.0582,0.3222,-0.1447,-0.3340,-0.3912,0
19829939,0.9442,-0.0372,-0.0576,0.3223,-0.0351,-0.1069,-0.2144,0
19830106,0.9441,-0.0380,-0.0572,0.3224,-0.0496,0.1700,-0.1074,0
19830272,0.9440,-0.0393,-0.0574,0.3226,-0.0180,0.3913,-0.2457,0
19830439,0.9438,-0.0404,-0.0580,0.3229,0.1091,0.1298,-0.2455,0
19830606,0.9437,-0.0410,-0.0587,0.3231,0.1439,-0.1458,-0.3578,0
19830772,0.9437,-0.0405,-0.0582,0.3231,0.1917,-0.1880,-0.3044,0
19830939,0.9438,-0.0395,-0.0573,0.3231,0.2053,0.0261,-0.0668,0
19831106,0.9439,-0.0386,-0.0564,0.3230,0.1863,0.1743,-0.1153,0
19831272,0.9441,-0.0384,-0.0564,0.3225,-0.0717,0.0471,-0.1721,0
19831439,0.9442,-0.0382,-0.0572,0.3221,-0.1151,-0.1578,-0.0508,0
19831606,0.9443,-0.0382,-0.0582,0.3216,-0.0840,-0.0981,-0.0847,0
19831772,0.9443,-0.0387,-0.0595,0.3212,-0.0648,0.0211,-0.0953,0
19831939,0.9444,-0.0391,-0.0603,0.3209,0.2016,0.0477,-0.1558,0
19832106,0.9444,-0.0394,-0.0606,0.3207,0.1097,-0.0314,-0.1345,0
19832272,0.9445,-0.0401,-0.0609,0.3203,-0.1104,-0.0224,0.0429,0
19832439,0.9446,-0.0411,-0.0617,0.3199,0.0305,-0.0604,-0.1768,0
19832606,0.9445,-0.0421,-0.0623,0.3199,0.0383,0.0005,-0.2964,0
19832772,0.9443,-0.0424,-0.0629,0.3201,0.2083,0.0139,-0.2308,0
19832939,0.9442,-0.0420,-0.0634,0.3203,0.2536,-0.1319,-0.1609,0
19833106,0.9442,-0.0413,-0.0641,0.3204,0.0528,-0.2512,-0.1733,0
19833272,0.9442,-0.0403,-0.0655,0.3202,-0.0154,-0.2659,-0.2624,0
19833439,0.9443,-0.0389,-0.0667,0.3199,0.0109,-0.1718,-0.2209,0
19833606,0.9444,-0.0369,-0.0673,0.3197,0.1654,0.0297,-0.1771,0
19833772,0.9444,-0.0353,-0.0675,0.3197,0.1881,0.1627,0.0609,0
19833939,0.9443,-0.0350,-0.0683,0.3199,0.1279,0.0452,0.2984,0
19834106,0.9441,-0.0350,-0.0695,0.3203,0.0435,-0.1308,0.3387,0
19834272,0.9440,-0.0353,-0.0702,0.3206,-0.0998,0.0571,0.4412,0
19834439,0.9438,-0.0360,-0.0705,0.3208,0.0815,0.0555,0.4227,0
19834606,0.9437,-0.0367,-0.0705,0.3212,0.1255,-0.0574,0.2717,0
19834772,0.9436,-0.0373,-0.0700,0.3216,0.0847,-0.3193,0.2290,0
19834939,0.9435,-0.0375,-0.0684,0.3219,0.0862,-0.2273,0.2699,0
19835106,0.9436,-0.0382,-0.0663,0.3221,-0.1079,0.1076,0.2198,0
19835272,0.9436,-0.0396,-0.0652,0.3221,-0.0842,0.3569,0.2608,0
19835439,0.9436,-0.0417,-0.0647,0.3219,0.2873,0.2912,0.0545,0
19835606,0.9435,-0.0456,-0.0641,0.3218,0.1372,0.0755,0.1770,0
19835772,0.9433,-0.0492,-0.0636,0.3221,-0.0968,-0.2234,-0.1233,0
19835939,0.9431,-0.0504,-0.0631,0.3225,-0.1758,-0.2414,-0.3230,0
19836106,0.9429,-0.0502,-0.0618,0.3234,0.0701,-0.0054,-0.3789,0
19836272,0.9426,-0.0499,-0.0601,0.3246,0.2402,0.2769,-0.2660,0
19836439,0.9423,-0.0510,-0.0587,0.3257,0.4083,0.5455,-0.0584,0
19836606,0.9420,-0.0537,-0.0583,0.3261,0.0190,0.3361,-0.2271,0
19836772,0.9417,-0.0563,-0.0596,0.3262,-0.1712,-0.2611,-0.2267,0
19836939,0.9415,-0.0569,-0.0626,0.3263,-0.3293,-0.3340,-0.7218,0
19837106,0.9414,-0.0550,-0.0657,0.3262,0.0365,-0.2069,-0.9470,0
19837272,0.9417,-0.0515,-0.0657,0.3261,0.5676,0.0571,-0.7099,0
19837439,0.9419,-0.0481,-0.0647,0.3260,0.1670,0.0713,0.0651,0
19837606,0.9422,-0.0450,-0.0639,0.3258,-0.2321,-0.1546,0.1069,0
19837772,0.9425,-0.0415,-0.0640,0.3253,-0.4342,-0.2844,-0.1056,0
19837939,0.9427,-0.0381,-0.0653,0.3248,-0.3344,-0.0781,-0.2427,0
19838106,0.9427,-0.0363,-0.0669,0.3248,0.1567,0.4515,-0.3020,0
19838272,0.9424,-0.0360,-0.0668,0.3257,0.5471,0.2978,-0.1549,0
19838439,0.9423,-0.0370,-0.0653,0.3262,0.3545,0.3103,-0.0278,0
19838606,0.9423,-0.0398,-0.0640,0.3260,-0.0851,0.1711,0.2196,0
19838773,0.9423,-0.0435,-0.0640,0.3256,-0.4187,-0.3337,0.0975,0
19838939,0.9422,-0.0464,-0.0651,0.3252,-0.4645,-0.6098,-0.2568,0
19839106,0.9421,-0.0476,-0.0671,0.3250,-0.0981,-0.3831,-0.4902,0
19839273,0.9420,-0.0477,-0.0689,0.3249,0.2167,-0.0774,-0.2560,0
19839439,0.9420,-0.0470,-0.0702,0.3248,0.5046,0.1336,0.1507,0
19839606,0.9422,-0.0461,-0.0705,0.3244,0.3284,0.1970,0.3319,0
19839773,0.9424,-0.0454,-0.0712,0.3238,0.0595,0.0028,0.0421,0
19839939,0.9426,-0.0443,-0.0716,0.3232,-0.0593,-0.2561,-0.3044,0
19840106,0.9427,-0.0431,-0.0718,0.3229,-0.1076,-0.1741,-0.4736,0
19840273,0.9428,-0.0425,-0.0718,0.3228,0.0043,0.0967,-0.2391,0
19840439,0.9428,-0.0424,-0.0719,0.3228,0.0126,0.3130,0.1750,0
19840606,0.9427,-0.0425,-0.0727,0.3229,-0.0049,0.0929,0.2840,0
19840773,0.9426,-0.0424,-0.0742,0.3227,0.0357,-0.1943,0.1605,0
19840939,0.9426,-0.0431,-0.0761,0.3224,0.0927,-0.1045,-0.1010,0
19841106,0.9426,-0.0433,-0.0775,0.3220,0.2264,0.0838,-0.4675,0
19841273,0.9427,-0.0427,-0.0777,0.3217,0.2207,0.2446,-0.4298,0
19841439,0.9425,-0.0437,-0.0787,0.3219,-0.3848,0.6155,0.3684,0
19841606,0.9421,-0.0430,-0.0808,0.3225,0.3508,-0.0598,-0.1610,0
19841773,0.9421,-0.0428,-0.0816,0.3225,-0.0346,-0.2167,0.2826,0
19841939,0.9421,-0.0437,-0.0825,0.3220,-0.0812,-0.1865,-0.0786,0
19842106,0.9420,-0.0461,-0.0825,0.3219,-0.1873,0.0883,-0.1718,0
19842273,0.9418,-0.0482,-0.0826,0.3224,-0.0606,0.1382,-0.0941,0
19842439,0.9415,-0.0486,-0.0835,0.3229,0.0962,-0.0129,-0.2308,0
19842606,0.9416,-0.0469,-0.0824,0.3231,0.4889,-0.2511,-0.4890,0
19842773,0.9419,-0.0447,-0.0804,0.3229,0.0202,-0.2111,-0.0199,0
19842939,0.9424,-0.0429,-0.0786,0.3224,-0.0035,-0.0755,-0.0850,0
19843106,0.9428,-0.0417,-0.0776,0.3216,-0.0555,-0.0461,-0.1734,0
19843273,0.9432,-0.0404,-0.0770,0.3208,-0.0473,0.0601,-0.2649,0
19843439,0.9433,-0.0392,-0.0772,0.3203,-0.1904,0.1973,-0.2393,0
19843606,0.9433,-0.0390,-0.0775,0.3205,-0.0080,0.0348,-0.1657,0
19843773,0.9432,-0.0397,-0.0777,0.3206,0.0123,-0.0692,-0.1202,0
19843939,0.9433,-0.0406,-0.0773,0.3203,0.0700,-0.0245,-0.2408,0
19844106,0.9435,-0.0420,-0.0769,0.3197,-0.1448,0.1517,0.0200,0
19844273,0.9436,-0.0434,-0.0773,0.3191,-0.1289,0.0509,-0.0013,0
19844439,0.9436,-0.0444,-0.0779,0.3188,0.0951,-0.1308,-0.0776,0
19844606,0.9437,-0.0449,-0.0783,0.3184,0.1479,-0.2359,-0.0943,0
19844773,0.9439,-0.0451,-0.0787,0.3174,0.0991,-0.1981,0.1231,0
19844939,0.9442,-0.0457,-0.0789,0.3164,0.1289,0.0386,0.2923,0
19845106,0.9445,-0.0472,-0.0795,0.3152,0.0628,0.1938,0.1900,0
19845273,0.9448,-0.0487,-0.0801,0.3140,-0.0570,0.0744,0.0100,0
19845439,0.9449,-0.0492,-0.0809,0.3133,-0.1377,-0.1474,-0.0722,0
19845606,0.9453,-0.0488,-0.0809,0.3122,0.1215,-0.2447,-0.0675,0
19845773,0.9454,-0.0483,-0.0806,0.3120,0.1380,-0.0550,0.2493,0
19845939,0.9455,-0.0478,-0.0805,0.3119,0.1470,-0.0529,0.1845,0
19846106,0.9457,-0.0474,-0.0804,0.3114,0.1143,0.1379,0.0432,0
19846273,0.9459,-0.0469,-0.0802,0.3108,-0.0422,0.1073,-0.0821,0
19846439,0.9461,-0.0461,-0.0802,0.3105,-0.0513,-0.0529,-0.2849,0
19846606,0.9462,-0.0452,-0.0802,0.3101,0.0107,-0.1460,-0.3539,0
19846773,0.9464,-0.0447,-0.0798,0.3099,0.1422,-0.1329,-0.5185,0
19846939,0.9465,-0.0448,-0.0788,0.3096,0.0129,-0.0301,-0.5703,0
19847106,0.9467,-0.0454,-0.0786,0.3092,-0.0488,-0.0393,-0.7159,0
19847273,0.9469,-0.0459,-0.0789,0.3084,0.0041,0.0385,-0.9781,0
19847439,0.9470,-0.0459,-0.0797,0.3078,0.0953,-0.0793,-1.0575,0
19847606,0.9471,-0.0458,-0.0807,0.3073,0.1057,-0.3185,-1.1084,0
19847773,0.9472,-0.0455,-0.0817,0.3066,0.0908,-0.2405,-0.9930,0
19847939,0.9474,-0.0452,-0.0829,0.3059,-0.2140,-0.0043,-0.8283,0
19848106,0.9474,-0.0445,-0.0849,0.3054,-0.2400,0.0829,-0.8459,0
19848273,0.9471,-0.0435,-0.0874,0.3056,-0.0867,0.1128,-0.8755,0
19848439,0.9468,-0.0426,-0.0900,0.3062,0.2107,-0.0702,-0.7132,0
19848606,0.9463,-0.0419,-0.0928,0.3067,-0.0339,-0.2126,-0.2838,0
19848773,0.9459,-0.0411,-0.0960,0.3071,-0.3093,-0.1972,-0.0193,0
19848939,0.9456,-0.0399,-0.0989,0.3072,-0.4127,-0.0731,0.1608,0
19849106,0.9454,-0.0382,-0.1017,0.3073,-0.0241,0.0808,0.2238,0
19849273,0.9452,-0.0366,-0.1039,0.3072,0.2744,0.2661,0.2728,0
19849439,0.9449,-0.0354,-0.1061,0.3075,0.3525,0.2533,0.4088,0
19849606,0.9447,-0.0349,-0.1081,0.3077,0.2857,0.1425,0.4116,0
19849773,0.9445,-0.0346,-0.1101,0.3076,0.0685,0.0619,0.2191,0
19849939,0.9443,-0.0339,-0.1120,0.3074,-0.0015,0.0096,-0.3403,0
19850106,0.9443,-0.0332,-0.1136,0.3072,0.0119,0.2074,-0.2146,0
19850273,0.9441,-0.0331,-0.1152,0.3072,-0.2466,0.3037,0.3725,0
19850439,0.9438,-0.0339,-0.1174,0.3071,-0.2621,0.1171,0.5159,0
19850606,0.9437,-0.0351,-0.1192,0.3067,-0.1025,-0.0306,0.4074,0
19850773,0.9435,-0.0368,-0.1213,0.3062,0.0338,0.0197,0.5235,0
19850939,0.9432,-0.0378,-0.1238,0.3059,0.2276,0.1079,0.2643,0
19851106,0.9428,-0.0387,-0.1265,0.3059,0.3022,0.1447,-0.0651,0
19851273,0.9426,-0.0398,-0.1281,0.3057,0.1018,-0.0184,-0.1303,0
19851439,0.9426,-0.0408,-0.1292,0.3051,-0.1881,-0.2192,-0.1129,0
19851606,0.9428,-0.0410,-0.1301,0.3043,-0.1652,-0.2716,-0.1218,0
19851773,0.9431,-0.0406,-0.1309,0.3030,-0.0067,-0.0715,0.1306,0
19851939,0.9433,-0.0393,-0.1313,0.3023,0.3396,0.3176,0.1129,0
19852106,0.9434,-0.0380,-0.1310,0.3022,0.2357,0.3661,0.1965,0
19852273,0.9436,-0.0370,-0.1305,0.3020,0.1846,0.3441,0.2406,0
19852439,0.9438,-0.0360,-0.1303,0.3016,0.0989,0.1675,0.1329,0
19852606,0.9439,-0.0359,-0.1307,0.3011,-0.0388,0.0460,0.1857,0
19852773,0.9441,-0.0360,-0.1313,0.3004,0.0837,0.0292,-0.4802,0
19852939,0.9443,-0.0363,-0.1317,0.2994,0.1353,0.1301,-0.8350,0
19853106,0.9446,-0.0370,-0.1318,0.2984,0.2298,0.1367,-0.8321,0
19853273,0.9449,-0.0383,-0.1320,0.2972,0.2452,-0.0179,-1.0304,0
19853439,0.9451,-0.0389,-0.1328,0.2959,0.0173,-0.2299,-0.9946,0
19853606,0.9453,-0.0388,-0.1339,0.2948,-0.0405,-0.2934,-0.4773,0
19853773,0.9455,-0.0383,-0.1350,0.2939,0.0188,-0.2300,-0.1602,0
19853939,0.9459,-0.0391,-0.1357,0.2922,0.0288,0.0349,0.0497,0
19854106,0.9464,-0.0396,-0.1368,0.2899,0.2028,0.1373,-0.6779,0
19854273,0.9470,-0.0392,-0.1386,0.2871,0.2957,0.0172,-1.1671,0
19854439,0.9478,-0.0374,-0.1409,0.2836,0.3960,0.0540,-1.5914,0
19854606,0.9485,-0.0346,-0.1436,0.2804,0.5531,0.1905,-1.2654,0
19854773,0.9488,-0.0319,-0.1462,0.2780,0.2217,0.0382,-0.6249,0
19854939,0.9493,-0.0305,-0.1479,0.2759,-0.1383,-0.0530,0.0330,0
19855106,0.9497,-0.0307,-0.1493,0.2736,-0.1109,-0.0084,0.4125,0
19855273,0.9501,-0.0306,-0.1524,0.2703,-0.0358,0.2519,-0.0945,0
19855440,0.9504,-0.0290,-0.1579,0.2665,0.4708,-0.0185,-0.1688,0
19855606,0.9505,-0.0279,-0.1650,0.2618,0.2155,0.0115,0.0749,0
19855773,0.9508,-0.0279,-0.1722,0.2561,0.1823,-0.1155,0.5291,0
19855940,0.9513,-0.0307,-0.1784,0.2496,-0.0842,-0.2766,0.9574,0
19856106,0.9519,-0.0337,-0.1841,0.2426,0.0748,-0.1377,0.6091,0
19856273,0.9524,-0.0360,-0.1896,0.2362,0.7407,0.2564,0.2682,0
19856440,0.9527,-0.0386,-0.1947,0.2300,0.7876,0.7126,0.0453,0
19856606,0.9531,-0.0423,-0.1996,0.2237,0.3392,0.7192,0.6027,0
19856773,0.9534,-0.0471,-0.2041,0.2173,-0.3977,0.0448,1.4313,0
19856940,0.9545,-0.0546,-0.2056,0.2091,-0.7067,-1.1567,1.3327,0
19857106,0.9558,-0.0614,-0.2058,0.2010,-0.7338,-1.2152,0.8676,0
19857273,0.9560,-0.0637,-0.2110,0.1936,-0.4603,-0.4284,0.0062,0
19857440,0.9562,-0.0648,-0.2172,0.1850,0.0551,0.6304,-0.3012,0
19857606,0.9562,-0.0661,-0.2237,0.1767,0.4241,1.0196,-0.1985,0
19857773,0.9556,-0.0675,-0.2315,0.1696,0.4686,0.9309,0.2294,0
19857940,0.9546,-0.0685,-0.2391,0.1638,0.3542,-0.0685,0.5684,0
19858106,0.9537,-0.0693,-0.2452,0.1598,0.1386,-0.6974,0.3364,0
19858273,0.9528,-0.0699,-0.2510,0.1560,0.1768,-0.5423,-0.0787,0
19858440,0.9517,-0.0708,-0.2569,0.1522,-0.0087,0.0189,0.1117,0
19858606,0.9504,-0.0723,-0.2637,0.1483,-0.0594,0.6365,-0.1666,0
19858773,0.9487,-0.0740,-0.2717,0.1440,-0.1501,0.5283,-0.2995,0
19858940,0.9468,-0.0745,-0.2801,0.1397,0.1922,-0.0141,-0.1723,0
19859106,0.9449,-0.0750,-0.2878,0.1368,0.0367,-0.5600,0.1321,0
19859273,0.9432,-0.0768,-0.2936,0.1348,-0.6161,-0.6073,0.2251,0
19859440,0.9418,-0.0793,-0.2985,0.1330,-0.3888,-0.2588,-0.0710,0
19859606,0.9406,-0.0812,-0.3023,0.1311,0.0941,-0.0430,-0.4817,0
19859773,0.9398,-0.0826,-0.3056,0.1285,-0.1516,0.1106,-0.4795,0
19859940,0.9389,-0.0837,-0.3103,0.1234,-0.2408,0.0209,0.0945,0
19860106,0.9378,-0.0846,-0.3154,0.1175,0.0500,0.1413,0.3832,0
19860273,0.9370,-0.0855,-0.3193,0.1127,-0.0987,0.1742,0.3159,0
19860440,0.9366,-0.0871,-0.3208,0.1108,-0.3508,0.1688,0.5101,0
19860606,0.9366,-0.0883,-0.3207,0.1104,-0.4509,-0.1249,0.2176,0
19860773,0.9367,-0.0891,-0.3204,0.1097,-0.4014,-0.1786,0.0501,0
19860940,0.9366,-0.0902,-0.3208,0.1085,-0.3996,-0.1651,0.1639,0
19861106,0.9362,-0.0918,-0.3218,0.1073,-0.0582,-0.0955,0.1974,0
19861273,0.9359,-0.0937,-0.3226,0.1059,0.0545,0.0962,0.1984,0
19861440,0.9357,-0.0956,-0.3231,0.1047,0.3234,0.1804,0.1865,0
19861606,0.9354,-0.0973,-0.3238,0.1038,0.2954,0.1193,0.0972,0
19861773,0.9351,-0.0991,-0.3243,0.1033,0.3294,-0.1252,0.1401,0
19861940,0.9350,-0.1005,-0.3242,0.1031,0.0481,-0.0807,0.0812,0
19862106,0.9348,-0.1022,-0.3243,0.1023,-0.2972,0.0283,-0.0666,0
19862273,0.9346,-0.1045,-0.3246,0.1012,0.0353,0.0347,-0.2756,0
19862440,0.9343,-0.1066,-0.3252,0.1004,0.2413,0.0018,-0.4124,0
19862606,0.9337,-0.1086,-0.3264,0.0996,0.1834,-0.1339,-0.4764,0
19862773,0.9328,-0.1103,-0.3287,0.0984,0.1903,-0.1811,-0.3460,0
19862940,0.9319,-0.1111,-0.3313,0.0970,0.4333,-0.1482,-0.3551,0
19863106,0.9316,-0.1112,-0.3325,0.0955,0.2402,-0.1001,-0.2525,0
19863273,0.9317,-0.1112,-0.3325,0.0944,-0.3218,0.0407,-0.2379,0
19863440,0.9320,-0.1118,-0.3320,0.0934,-0.5228,0.2159,-0.2833,0
19863606,0.9321,-0.1122,-0.3317,0.0924,-0.2046,0.1306,-0.3946,0
19863773,0.9320,-0.1126,-0.3323,0.0911,0.0422,-0.1354,-0.2129,0
19863940,0.9315,-0.1128,-0.3343,0.0887,0.1694,-0.2954,-0.0817,0
19864106,0.9310,-0.1122,-0.3365,0.0864,0.3284,-0.2071,-0.0578,0
19864273,0.9308,-0.1113,-0.3378,0.0840,0.3311,0.0284,0.0598,0
19864440,0.9307,-0.1108,-0.3385,0.0833,0.1128,0.2060,0.2345,0
19864606,0.9305,-0.1111,-0.3389,0.0831,-0.3205,0.1005,0.0280,0
19864773,0.9303,-0.1116,-0.3394,0.0825,-0.3818,-0.1219,-0.1461,0
19864940,0.9302,-0.1124,-0.3401,0.0805,-0.2395,-0.2262,-0.1561,0
19865106,0.9299,-0.1131,-0.3410,0.0786,0.1450,-0.1487,0.0782,0
19865273,0.9296,-0.1139,-0.3418,0.0775,0.4054,0.0313,0.0487,0
19865440,0.9293,-0.1146,-0.3423,0.0776,0.2223,0.0001,0.0306,0
19865606,0.9293,-0.1156,-0.3419,0.0777,-0.0675,0.0142,-0.0913,0
19865773,0.9294,-0.1168,-0.3416,0.0773,-0.2439,-0.0533,-0.0967,0
19865940,0.9293,-0.1178,-0.3416,0.0767,-0.0013,-0.1971,0.0852,0
19866106,0.9291,-0.1183,-0.3419,0.0760,0.2579,-0.1035,-0.0196,0
19866273,0.9291,-0.1184,-0.3420,0.0758,0.3430,-0.0257,-0.0502,0
19866440,0.9291,-0.1186,-0.3420,0.0760,0.1143,0.0250,-0.0755,0
19866606,0.9290,-0.1190,-0.3420,0.0763,-0.0601,0.0575,-0.0918,0
19866773,0.9288,-0.1194,-0.3423,0.0764,0.0622,-0.1535,-0.0417,0
19866940,0.9286,-0.1197,-0.3427,0.0763,0.1510,-0.3120,0.0343,0
19867106,0.9285,-0.1196,-0.3432,0.0761,0.2591,-0.1474,-0.0840,0
19867273,0.9286,-0.1192,-0.3430,0.0759,0.2248,-0.0373,-0.1649,0
19867440,0.9289,-0.1189,-0.3423,0.0762,0.1784,0.0427,-0.1000,0
19867606,0.9293,-0.1188,-0.3413,0.0765,-0.1410,0.1199,-0.1834,0
19867773,0.9294,-0.1189,-0.3410,0.0767,-0.0730,-0.0358,-0.1390,0
19867940,0.9293,-0.1187,-0.3412,0.0767,0.0650,-0.2334,-0.0401,0
19868106,0.9291,-0.1184,-0.3418,0.0765,0.1111,-0.1734,0.0028,0
19868273,0.9290,-0.1182,-0.3423,0.0764,0.2099,-0.0401,-0.0198,0
19868440,0.9289,-0.1182,-0.3423,0.0766,0.2050,0.0807,-0.1041,0
19868606,0.9290,-0.1184,-0.3420,0.0769,-0.0225,0.1531,-0.1691,0
19868773,0.9290,-0.1187,-0.3421,0.0768,0.0173,-0.0326,-0.0938,0
19868940,0.9288,-0.1187,-0.3425,0.0766,0.0867,-0.2159,-0.1408,0
19869106,0.9286,-0.1186,-0.3432,0.0761,0.1683,-0.1556,-0.1605,0
19869273,0.9286,-0.1180,-0.3436,0.0757,0.3197,0.0125,-0.1641,0
19869440,0.9288,-0.1175,-0.3431,0.0757,-0.0193,0.0779,-0.0997,0
19869606,0.9292,-0.1175,-0.3421,0.0763,-0.1968,0.1085,-0.1620,0
19869773,0.9293,-0.1176,-0.3414,0.0768,-0.1814,0.0242,-0.3121,0
19869940,0.9293,-0.1178,-0.3414,0.0770,-0.1431,-0.1597,-0.3218,0
19870106,0.9291,-0.1179,-0.3419,0.0769,0.0750,-0.2277,-0.0514,0
19870273,0.9290,-0.1178,-0.3425,0.0767,0.3946,0.0140,0.0026,0
19870440,0.9290,-0.1174,-0.3424,0.0767,0.4447,0.2243,0.1428,0
19870606,0.9292,-0.1172,-0.3419,0.0768,0.2600,0.2338,0.1974,0
19870773,0.9294,-0.1174,-0.3412,0.0769,-0.0897,0.1931,0.0461,0
19870940,0.9296,-0.1179,-0.3407,0.0768,-0.1920,-0.1168,-0.0481,0
19871106,0.9295,-0.1186,-0.3407,0.0763,-0.1508,-0.3154,-0.0043,0
19871273,0.9293,-0.1192,-0.3412,0.0758,0.0297,-0.2594,-0.0251,0
19871440,0.9292,-0.1198,-0.3415,0.0753,0.1585,-0.1452,-0.0738,0
19871606,0.9292,-0.1202,-0.3414,0.0752,0.1775,0.0057,-0.0140,0
19871773,0.9293,-0.1206,-0.3410,0.0753,0.0505,0.1826,-0.0117,0
19871940,0.9293,-0.1211,-0.3406,0.0754,-0.0107,0.2265,-0.0175,0
19872107,0.9293,-0.1218,-0.3404,0.0753,0.0501,-0.0051,-0.0787,0
19872273,0.9291,-0.1226,-0.3407,0.0748,-0.0687,-0.2783,-0.0673,0
19872440,0.9288,-0.1234,-0.3413,0.0743,0.0440,-0.2948,-0.0498,0
19872607,0.9286,-0.1239,-0.3418,0.0741,0.2555,-0.1940,-0.0322,0
19872773,0.9287,-0.1239,-0.3416,0.0742,0.2801,-0.0088,0.0734,0
19872940,0.9288,-0.1240,-0.3413,0.0744,0.0816,0.1742,0.1097,0
19873107,0.9287,-0.1243,-0.3414,0.0743,0.1134,0.1936,0.0595,0
19873273,0.9285,-0.1249,-0.3419,0.0740,0.1285,-0.1012,-0.0248,0
19873440,0.9282,-0.1254,-0.3425,0.0736,0.0414,-0.1527,-0.0850,0
19873607,0.9281,-0.1256,-0.3429,0.0733,0.0937,-0.0738,-0.1866,0
19873773,0.9281,-0.1257,-0.3428,0.0733,0.0981,-0.0823,-0.1440,0
19873940,0.9282,-0.1257,-0.3424,0.0735,0.1926,0.0199,-0.0727,0
19874107,0.9283,-0.1257,-0.3420,0.0736,0.1769,0.1550,-0.0878,0
19874273,0.9282,-0.1260,-0.3422,0.0733,0.0084,0.1152,-0.1069,0
19874440,0.9280,-0.1262,-0.3428,0.0729,-0.0688,-0.0610,-0.1074,0
19874607,0.9278,-0.1263,-0.3435,0.0726,-0.1164,-0.1702,-0.1724,0
19874773,0.9276,-0.1264,-0.3441,0.0725,0.0099,-0.1902,-0.1864,0
19874940,0.9274,-0.1264,-0.3445,0.0724,0.2481,-0.0691,-0.1073,0
19875107,0.9274,-0.1265,-0.3446,0.0724,0.3131,0.0222,-0.0071,0
19875273,0.9272,-0.1266,-0.3450,0.0722,0.2326,0.0588,-0.0279,0
19875440,0.9271,-0.1266,-0.3455,0.0718,0.0717,-0.0564,-0.0469,0
19875607,0.9268,-0.1265,-0.3462,0.0717,-0.0156,-0.1721,-0.2049,0
19875773,0.9266,-0.1264,-0.3468,0.0717,-0.0563,-0.1802,-0.3337,0
19875940,0.9265,-0.1264,-0.3471,0.0715,-0.0417,-0.0058,-0.1322,0
19876107,0.9264,-0.1263,-0.3475,0.0712,0.0552,0.1318,0.1105,0
19876273,0.9262,-0.1266,-0.3479,0.0708,0.0720,0.1344,0.1730,0
19876440,0.9260,-0.1269,-0.3484,0.0705,-0.0371,0.0690,0.0419,0
19876607,0.9258,-0.1273,-0.3490,0.0702,-0.1247,-0.0737,-0.1029,0
19876773,0.9255,-0.1277,-0.3497,0.0698,-0.1186,-0.1136,-0.2072,0
